,activity,event,dataset_id,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
227,indoor_run,HS,Sub4_RF_HS,182,0,1,1.0,0.994535519125683,0.9972602739726028,0.967032967032967
228,indoor_run,HS,Sub5_LF_HS,257,17,4,0.9379562043795621,0.9846743295019157,0.9607476635514018,1.1284046692607004
229,indoor_run,HS,Sub5_RF_HS,211,0,0,1.0,1.0,1.0,1.085308056872038
230,indoor_run,HS,Sub6_LF_HS,182,12,2,0.9381443298969072,0.9891304347826086,0.9629629629629629,1.5054945054945055
231,indoor_run,HS,Sub6_RF_HS,134,12,0,0.9178082191780822,1.0,0.9571428571428571,1.7835820895522387
232,indoor_run,HS,Sub7_LF_HS,188,5,0,0.9740932642487047,1.0,0.9868766404199476,1.5797872340425532
233,indoor_run,HS,Sub7_RF_HS,0,0,61,0.0,0.0,0.0,1000.0
234,indoor_run,HS,Sub8_LF_HS,127,0,3,1.0,0.9769230769230769,0.9883268482490272,0.937007874015748
235,indoor_run,HS,Sub8_RF_HS,2,0,61,1.0,0.031746031746031744,0.06153846153846154,1.0
236,indoor_run,HS,Sub9_LF_HS,164,0,7,1.0,0.9590643274853801,0.9791044776119403,1.1341463414634145
237,indoor_run,HS,Sub9_RF_HS,334,45,0,0.8812664907651715,1.0,0.9368863955119214,1.7125748502994012
238,indoor_run,HS,Sub10_LF_HS,203,1,0,0.9950980392156863,1.0,0.9975429975429976,1.019704433497537
239,indoor_run,HS,Sub10_RF_HS,0,0,66,0.0,0.0,0.0,1000.0
240,indoor_run,HS,Sub11_LF_HS,186,1,6,0.9946524064171123,0.96875,0.9815303430079155,0.8387096774193549
241,indoor_run,HS,Sub11_RF_HS,20,1,65,0.9523809523809523,0.23529411764705882,0.3773584905660377,1.2
242,indoor_run,TO,Sub1_LF_TO,0,0,78,0.0,0.0,0.0,1000.0
243,indoor_run,TO,Sub1_RF_TO,227,49,4,0.822463768115942,0.9826839826839827,0.8954635108481263,2.0220264317180616
244,indoor_run,TO,Sub2_LF_TO,0,0,67,0.0,0.0,0.0,1000.0
245,indoor_run,TO,Sub2_RF_TO,112,11,19,0.9105691056910569,0.8549618320610687,0.8818897637795274,2.017857142857143
246,indoor_run,TO,Sub3_LF_TO,153,71,6,0.6830357142857143,0.9622641509433962,0.7989556135770235,1.0718954248366013
247,indoor_run,TO,Sub3_RF_TO,17,46,54,0.2698412698412698,0.23943661971830985,0.25373134328358204,0.6470588235294118
248,indoor_run,TO,Sub4_LF_TO,354,61,1,0.8530120481927711,0.9971830985915493,0.9194805194805195,2.016949152542373
249,indoor_run,TO,Sub4_RF_TO,19,1,50,0.95,0.2753623188405797,0.42696629213483145,0.8421052631578947
250,indoor_run,TO,Sub5_LF_TO,340,7,11,0.9798270893371758,0.9686609686609686,0.9742120343839541,1.7058823529411764
251,indoor_run,TO,Sub5_RF_TO,222,107,2,0.6747720364741642,0.9910714285714286,0.8028933092224231,1.0225225225225225
252,indoor_run,TO,Sub6_LF_TO,0,0,62,0.0,0.0,0.0,1000.0
253,indoor_run,TO,Sub6_RF_TO,0,13,63,0.0,0.0,0.0,1000.0
254,indoor_run,TO,Sub7_LF_TO,0,0,61,0.0,0.0,0.0,1000.0
255,indoor_run,TO,Sub7_RF_TO,0,0,61,0.0,0.0,0.0,1000.0
256,indoor_run,TO,Sub8_LF_TO,190,7,3,0.9644670050761421,0.9844559585492227,0.9743589743589743,2.4210526315789473
257,indoor_run,TO,Sub8_RF_TO,177,0,6,1.0,0.9672131147540983,0.9833333333333333,1.3389830508474576
258,indoor_run,TO,Sub9_LF_TO,150,67,13,0.6912442396313364,0.9202453987730062,0.7894736842105264,0.7933333333333333
259,indoor_run,TO,Sub9_RF_TO,159,23,7,0.8736263736263736,0.9578313253012049,0.9137931034482759,0.6918238993710691
260,indoor_run,TO,Sub10_LF_TO,76,0,27,1.0,0.7378640776699029,0.8491620111731844,1.3289473684210527
261,indoor_run,TO,Sub10_RF_TO,221,14,2,0.9404255319148936,0.9910313901345291,0.965065502183406,2.004524886877828
262,indoor_run,TO,Sub11_LF_TO,105,0,38,1.0,0.7342657342657343,0.8467741935483871,0.9333333333333333
263,indoor_run,TO,Sub11_RF_TO,129,25,9,0.8376623376623377,0.9347826086956522,0.8835616438356164,0.5736434108527132
264,indoor_walknrun,HS,Sub1_LF_HS,1158,199,2,0.8533529845246868,0.9982758620689656,0.9201430274135876,2.255613126079447
265,indoor_walknrun,HS,Sub1_RF_HS,1245,564,0,0.6882255389718076,1.0,0.8153241650294695,2.293975903614458
266,indoor_walknrun,HS,Sub2_LF_HS,1082,494,0,0.6865482233502538,1.0,0.8141459744168548,2.3410351201478745
267,indoor_walknrun,HS,Sub2_RF_HS,823,75,4,0.9164810690423163,0.9951632406287787,0.9542028985507247,2.2150668286755772
268,indoor_walknrun,HS,Sub3_LF_HS,1104,520,0,0.6798029556650246,1.0,0.809384164222874,2.3215579710144927
269,indoor_walknrun,HS,Sub3_RF_HS,1254,309,1,0.8023032629558541,0.999203187250996,0.8899929027679204,2.6810207336523124
270,indoor_walknrun,HS,Sub4_LF_HS,231,186,2,0.5539568345323741,0.9914163090128756,0.7107692307692308,0.8658008658008658
271,indoor_walknrun,HS,Sub4_RF_HS,861,145,1,0.8558648111332008,0.9988399071925754,0.9218415417558887,2.3495934959349594
272,indoor_walknrun,HS,Sub5_LF_HS,1353,460,0,0.746276889134032,1.0,0.8547062539481995,2.393939393939394
273,indoor_walknrun,HS,Sub5_RF_HS,1044,171,0,0.8592592592592593,1.0,0.9243027888446216,2.271072796934866
274,indoor_walknrun,HS,Sub6_LF_HS,653,493,0,0.5698080279232112,1.0,0.725958866036687,2.341500765696784
275,indoor_walknrun,HS,Sub6_RF_HS,360,115,0,0.7578947368421053,1.0,0.8622754491017963,2.6055555555555556
276,indoor_walknrun,HS,Sub7_LF_HS,53,8,69,0.8688524590163934,0.4344262295081967,0.5792349726775956,3.943396226415094
277,indoor_walknrun,HS,Sub7_RF_HS,0,0,122,0.0,0.0,0.0,1000.0
278,indoor_walknrun,HS,Sub8_LF_HS,1012,158,0,0.864957264957265,1.0,0.9275893675527039,2.116600790513834
279,indoor_walknrun,HS,Sub8_RF_HS,1086,262,0,0.8056379821958457,1.0,0.8923582580115037,2.389502762430939
280,indoor_walknrun,HS,Sub9_LF_HS,309,566,0,0.35314285714285715,1.0,0.5219594594594594,1.779935275080906
281,indoor_walknrun,HS,Sub9_RF_HS,98,195,76,0.33447098976109213,0.5632183908045977,0.41970021413276226,3.122448979591837
282,indoor_walknrun,HS,Sub10_LF_HS,251,4,1,0.984313725490196,0.996031746031746,0.9901380670611438,2.350597609561753
283,indoor_walknrun,HS,Sub10_RF_HS,362,450,1,0.4458128078817734,0.9972451790633609,0.6161702127659574,2.569060773480663
284,indoor_walknrun,HS,Sub11_LF_HS,1371,56,0,0.9607568325157674,1.0,0.9799857040743388,2.309992706053975
285,indoor_walknrun,HS,Sub11_RF_HS,1133,59,0,0.950503355704698,1.0,0.9746236559139785,1.9911738746690204
286,indoor_walknrun,TO,Sub1_LF_TO,0,0,147,0.0,0.0,0.0,1000.0
287,indoor_walknrun,TO,Sub1_RF_TO,0,0,147,0.0,0.0,0.0,1000.0
288,indoor_walknrun,TO,Sub2_LF_TO,0,17,135,0.0,0.0,0.0,1000.0
289,indoor_walknrun,TO,Sub2_RF_TO,0,0,135,0.0,0.0,0.0,1000.0
290,indoor_walknrun,TO,Sub3_LF_TO,91,553,71,0.14130434782608695,0.5617283950617284,0.22580645161290325,1.4505494505494505
291,indoor_walknrun,TO,Sub3_RF_TO,14,296,131,0.04516129032258064,0.09655172413793103,0.061538461538461535,2.142857142857143
292,indoor_walknrun,TO,Sub4_LF_TO,27,486,113,0.05263157894736842,0.19285714285714287,0.08269525267993874,3.7777777777777777
293,indoor_walknrun,TO,Sub4_RF_TO,51,160,100,0.24170616113744076,0.33774834437086093,0.281767955801105,3.019607843137255
294,indoor_walknrun,TO,Sub5_LF_TO,327,1793,19,0.15424528301886792,0.9450867052023122,0.26520681265206814,3.9877675840978593
295,indoor_walknrun,TO,Sub5_RF_TO,30,370,138,0.075,0.17857142857142858,0.1056338028169014,2.7333333333333334
296,indoor_walknrun,TO,Sub6_LF_TO,0,0,124,0.0,0.0,0.0,1000.0
297,indoor_walknrun,TO,Sub6_RF_TO,21,250,118,0.07749077490774908,0.1510791366906475,0.10243902439024391,2.3333333333333335
298,indoor_walknrun,TO,Sub7_LF_TO,0,306,122,0.0,0.0,0.0,1000.0
299,indoor_walknrun,TO,Sub7_RF_TO,0,158,121,0.0,0.0,0.0,1000.0
300,indoor_walknrun,TO,Sub8_LF_TO,0,0,124,0.0,0.0,0.0,1000.0
301,indoor_walknrun,TO,Sub8_RF_TO,12,427,121,0.02733485193621868,0.09022556390977443,0.04195804195804196,2.75
302,indoor_walknrun,TO,Sub9_LF_TO,2,413,140,0.004819277108433735,0.014084507042253521,0.00718132854578097,2.0
303,indoor_walknrun,TO,Sub9_RF_TO,0,198,142,0.0,0.0,0.0,1000.0
304,indoor_walknrun,TO,Sub10_LF_TO,0,0,132,0.0,0.0,0.0,1000.0
305,indoor_walknrun,TO,Sub10_RF_TO,115,1197,68,0.08765243902439024,0.6284153005464481,0.15384615384615383,2.982608695652174
306,indoor_walknrun,TO,Sub11_LF_TO,13,1090,154,0.011786038077969175,0.07784431137724551,0.02047244094488189,3.769230769230769
307,indoor_walknrun,TO,Sub11_RF_TO,9,220,152,0.039301310043668124,0.055900621118012424,0.046153846153846156,3.888888888888889
